Filename,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC_Var,Spectral_Contrast_Mean,Spectral_Contrast_Var,Chroma_Mean,Chroma_Var,SFM,Spectral_Centroid,Spectral_Spread,ZCR,STE,Spectral_Skewness,Predicted_Label
source7_segment_789.wav,-325.30258,107.06348,-7.2793517,18.029238,7.1942077,4015.923,14.337264430017784,12.408962886009745,0.55723864,0.04225196,0.05900662,4581.177810680868,4906.522171438498,0.1283730693247126,5.282794897907515,5.9387054,breathing
source7_segment_790.wav,-196.90543,110.15405,-4.045211,9.355128,9.542827,2301.9998,14.777741294686903,11.30894678007033,0.5685504,0.054761272,0.06945067,4500.841621493524,4819.477018161947,0.116766567887931,6.531543360543949,7.003616,breathing
source7_segment_791.wav,-254.42282,71.5411,-6.565842,-3.1897652,3.9054105,4046.5913,14.676198190146948,15.154727029477003,0.57334894,0.04175668,0.10405761,6147.138397798592,5859.235837864272,0.1634731950431034,1.816914725887207,7.5090857,breathing
source7_segment_792.wav,-426.62643,80.593,5.8527255,16.230509,1.7800062,35.9712,13.640016625693834,8.306761164553016,0.6230014,0.028688692,0.06708924,5749.773763038272,5989.977168067254,0.1228279903017241,0.0105543287815472,8.254007,noise
source7_segment_793.wav,-426.11414,78.13003,13.117256,25.112928,1.977728,24.345001,13.883684945209383,8.271862430750565,0.6633647,0.024288347,0.057794347,5799.81342647914,6032.885102111858,0.1182875359195402,0.0150748455757006,9.994543,noise
source7_segment_794.wav,-392.91806,89.825226,3.2906368,19.45648,2.273043,1464.0938,14.185018956830351,9.16896865927946,0.6392654,0.029034743,0.05102294,5257.451967398236,5611.937956237435,0.1210713002873563,1.17988289552983,9.398143,noise
source7_segment_795.wav,-174.81598,159.44118,-5.908546,28.015226,16.149235,201.652,15.239758182042817,8.681914514955372,0.5758522,0.04953088,0.0029491286,2288.941144249328,3571.2737403039955,0.0411615481321839,9.40086330059442,7.0206103,breathing
source7_segment_796.wav,-257.23248,68.507454,-3.9255757,0.8815116,3.3300648,3148.981,14.282039141661595,9.97044184652528,0.5690535,0.04630153,0.11216249,6214.458454990952,5744.2282721908,0.1843009159482758,0.9291796472214292,6.508852,breathing
source7_segment_797.wav,-225.94316,60.24907,-4.994773,-4.840918,-1.2144496,3025.817,14.203253395161331,11.613303412416448,0.541669,0.039444465,0.14753495,6956.3887672201645,5865.295564185557,0.2244859015804597,1.3923416890936091,5.1536613,breathing
source7_segment_798.wav,-429.25525,75.04255,1.7396935,14.49567,3.7468178,28.216745,14.225296489200073,8.064364496896777,0.58335525,0.030578742,0.079369366,5965.338093070844,5994.598484181527,0.1403275413074712,0.0085945081536394,7.279721,noise
source7_segment_799.wav,-424.55795,78.79014,1.2760595,10.228235,-4.8844085,43.476646,14.212951475640818,10.80619758215204,0.554818,0.043543667,0.078930035,5816.726870232281,5915.227894885487,0.1446883979885057,0.0128548867742105,6.539729,noise
source7_segment_800.wav,-426.96335,70.23289,-5.29473,13.271115,3.068801,105.069115,14.156197020004852,6.767372575502374,0.5284605,0.04294241,0.09034533,6097.333128073441,5873.426626156873,0.1752705190373563,0.0098199401093872,5.9332204,noise
source7_segment_801.wav,-203.10376,150.02226,-9.682253,26.34456,12.242864,1857.6477,14.980993113897457,13.870835994808042,0.5615306,0.043815542,0.012352725,2710.0735360825997,3784.423164983337,0.0567584859913793,8.858328398995402,6.7081017,breathing
source7_segment_802.wav,-251.0564,86.740875,-4.362932,4.5945683,10.396862,3237.8188,14.713983186711484,13.810880845028452,0.5739808,0.046801656,0.09349411,5355.863084950587,5388.148162314062,0.1473767510775862,1.4562291462846488,6.9014473,breathing
source7_segment_803.wav,-225.79282,50.599945,-11.920443,-11.198809,1.2715472,2802.2688,14.202048353457547,8.887567846949569,0.5741258,0.038672987,0.16378121,7319.12439744782,6130.360193754682,0.2367378322557471,0.930106280479214,5.3183002,breathing
source7_segment_804.wav,-429.1974,75.362526,5.36536,19.972258,2.6433501,53.12087,13.89475934715406,7.768651218596625,0.60453427,0.034920115,0.07849437,5990.723805070051,5990.502480494838,0.1441327676005747,0.0082139472902424,7.4324503,noise
source7_segment_805.wav,-430.522,74.72391,5.9877405,19.198872,-4.654721,32.871086,13.884596442012024,7.723376641284669,0.5918731,0.034817178,0.0883732,6083.450997809585,5956.640813032383,0.15966796875,0.0081663998220697,6.7097545,noise
source7_segment_806.wav,-428.936,75.17554,11.053934,23.848688,-2.1408389,42.140343,14.304611182099704,8.567936807032078,0.63778406,0.033686686,0.06646491,5921.875625653361,5983.084327356898,0.1404734644396551,0.0164021295360747,8.562667,noise
source7_segment_807.wav,-299.92838,120.5388,-3.38312,18.618525,3.2229207,3986.478,14.358981352253462,11.59543970983981,0.5925631,0.044772893,0.046099186,4084.7573311466726,4687.395401291302,0.1064060255028735,7.86720598065375,6.377235,breathing
