Filename,Label,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC_Var,Spectral_Contrast_Mean,Spectral_Contrast_Var,Chroma_Mean,Chroma_Var,SFM,Spectral_Centroid,Spectral_Spread,ZCR,STE,Spectral_Skewness
noise10 (19).wav,noise,-326.25165,110.57432,-13.517083,14.471692,-10.359488,467.1057,14.794931052269932,10.016101354425633,0.42290282,0.07343987,0.023670437,3965.9487258392887,4696.56504831169,0.08146439475574713,0.18898614134230365,6.813807
noise10 (2).wav,noise,-322.15576,106.395134,-28.454548,9.244259,-7.866583,618.5965,14.938854469298686,10.860167777720585,0.40951893,0.067843646,0.028578067,4068.959991402102,4526.869132140726,0.08876055136494253,0.23228625748091178,6.6013765
noise10 (20).wav,noise,-269.61957,119.57398,-13.580703,28.682339,-8.868446,513.8336,15.26350016502555,11.661094917672683,0.5051833,0.066113435,0.01757455,3603.5118866731973,4218.712292816917,0.06997575431034483,0.6710156392725992,5.9569616
noise10 (21).wav,noise,-285.20377,102.04574,-33.64343,25.227478,-11.014898,518.12744,15.14347465547373,9.986244816761642,0.49461043,0.058138683,0.029659202,4208.52680538973,4190.110564290444,0.11237203663793104,0.27135974109560423,4.6257815
noise10 (22).wav,noise,-369.22565,108.464935,-9.690582,0.095058866,-4.5268655,200.13567,14.815239009228616,8.63670092209243,0.41796538,0.050336476,0.027750444,4161.099731926851,5015.026848275664,0.08842380567528736,0.08613026823654685,6.237791
noise10 (23).wav,noise,-302.62894,106.57693,-22.814486,16.751047,-9.18894,656.3704,14.915973040936652,10.289129203402092,0.42163953,0.059180055,0.02542172,3943.4290943963797,4380.777017739268,0.08284505208333333,0.27597026910223715,6.3940687
noise10 (24).wav,noise,-302.97055,96.112114,-22.597416,23.086254,-9.512367,895.542,14.671533387722835,11.780352973500474,0.49739859,0.063376054,0.03410998,4403.809858560414,4547.466724915517,0.10356052442528736,0.2374014868104906,5.197084
noise10 (25).wav,noise,-302.9237,113.99579,-26.99184,15.379117,-2.9274158,533.0206,14.385307143958082,10.35535556270346,0.49459764,0.077011324,0.019922169,3689.491796688411,4244.550580087536,0.09053407866379311,0.36938924287483527,5.6506886
noise10 (3).wav,noise,-289.93088,93.030365,-37.184906,27.92696,-11.146474,488.59814,14.996279454738092,10.167982005628973,0.43494615,0.07039187,0.027501259,4281.510779606191,4181.206184117231,0.11004287895114942,0.2971002525579981,5.6613097
noise10 (4).wav,noise,-370.52695,79.63503,-16.065136,28.278166,-8.439731,559.54565,14.424633155196968,13.04228311428476,0.43293354,0.08225069,0.055769663,5025.534343271609,4873.095803554647,0.13219513290229884,0.0891892099806856,6.8837934
noise10 (5).wav,noise,-295.40094,122.68519,-18.083994,21.761427,5.0497723,564.0988,14.689093482327186,10.431792801974924,0.49157903,0.069144465,0.016279783,3397.6845370162996,4188.3945808538165,0.07089619252873564,0.5862158832619386,6.2763004
noise10 (6).wav,noise,-305.83722,113.86673,-25.148472,19.948833,-1.3831689,689.9916,14.73953723644412,13.707522948775793,0.49560842,0.070364475,0.02043674,3714.5741481312843,4120.9536830267425,0.09866648706896551,0.45340645406395197,5.8288827
noise10 (7).wav,noise,-299.35806,105.717606,-27.389767,17.25166,-15.461494,448.039,15.025858971926523,9.09514307649834,0.3902121,0.06833112,0.022372564,4018.9977791130486,4356.708267527601,0.08485430136494253,0.25072182733242565,7.1493535
noise10 (8).wav,noise,-321.03165,130.1712,-19.375723,8.044547,0.65238965,401.2141,14.603161501188955,11.293357139470775,0.48312354,0.067719616,0.015931621,3347.050762876808,4230.0882588592,0.07678924209770115,0.347932450231057,6.0958366
noise10 (9).wav,noise,-295.4661,100.664276,-31.368498,18.643288,-10.430246,637.37494,14.829402154175758,13.587821664758328,0.47473195,0.06435834,0.028710343,4155.167570160483,4230.366406224168,0.10571569683908046,0.3035492892350162,5.125624
noise10.wav,noise,-369.03772,90.33944,-2.5618808,38.883244,1.3754473,223.66293,15.146209572280197,13.378959012127684,0.54981,0.07633258,0.033858884,4633.855796058655,5086.83149564337,0.09697714619252873,0.07225521391182277,8.683307
noise11 (10).wav,noise,-370.92114,92.75018,7.3792577,21.04523,-12.700481,990.95166,14.098815474469358,11.384077672052996,0.55946916,0.062233645,0.049596842,5097.994597249186,5326.447866872868,0.11993197737068965,0.5898389541086434,7.457552
noise11 (11).wav,noise,-406.24884,82.04467,7.508801,17.15223,-14.091519,40.42053,13.64334734803686,7.71805516781105,0.5478247,0.058730114,0.076333836,5771.341965515378,5794.618823836577,0.13859891343390804,0.013133502253088992,6.798746
noise11 (12).wav,noise,-400.52258,88.13149,1.8682939,2.8023303,-23.198751,37.55587,13.085675648821203,8.623825626362546,0.5222229,0.05096488,0.070336565,5496.2628665848,5733.503069519962,0.13902545797413793,0.01353640142139155,5.3271446
noise11 (13).wav,noise,-388.85712,96.764885,5.539749,4.0337214,-18.253542,60.59011,13.37352823351473,7.918979040848018,0.45751357,0.04696924,0.051208127,5111.578096289159,5707.486171138413,0.11165925826149425,0.022625024920340218,6.487308
noise11 (14).wav,noise,-408.69025,75.84454,1.6190546,16.966661,-8.278165,100.27902,14.171671608076263,7.117121823010867,0.44928685,0.044386547,0.070334226,5749.52505069033,5727.4606660699465,0.13172930136494254,0.0163789900138199,7.502492
noise11 (15).wav,noise,-388.56946,78.286705,-14.510829,3.655096,-12.601381,102.420044,13.49171529781584,7.061487855941487,0.48536694,0.060770135,0.08555863,5660.0385042360285,5546.815472672189,0.15296672952586207,0.015235518460630338,4.8623366
noise11 (16).wav,noise,-399.58203,65.83096,-9.681138,16.929056,-27.431635,232.24722,13.866993203850413,7.725763371081748,0.42606142,0.05887263,0.08120088,5990.450490124183,5318.961481681872,0.17201531070402298,0.018044088057355384,5.4182568
noise11 (17).wav,noise,-377.91586,105.159065,4.1243987,1.2983377,-23.938665,55.663025,14.377068142075148,7.648826417551126,0.451651,0.051541004,0.021845046,4346.221176414506,5347.930802759766,0.07628412356321838,0.05131539948973697,7.613397
noise11 (18).wav,noise,-360.49374,90.621284,-17.37664,-2.8599348,-11.696303,1258.6205,13.435649888105209,9.632985932827008,0.4664332,0.06377494,0.0700256,5126.441229082064,5284.514012082217,0.15166464619252873,2.5203384554896484,5.220272
noise11 (19).wav,noise,-391.69482,78.14925,5.459124,11.743014,-17.442936,747.0353,13.535949244958923,8.282391618782787,0.45487034,0.05371738,0.0822098,5959.644833386551,5812.150236546872,0.15334276221264367,0.08557315273587242,6.160411
noise11 (2).wav,noise,-398.32343,85.38242,-10.509196,1.3007057,-11.842228,181.52858,13.502626296580294,7.182645789208515,0.5072747,0.07190281,0.06902406,5276.595917394668,5474.2128826692215,0.1276434536637931,0.03184568688725633,6.619843
noise11 (20).wav,noise,-382.3523,82.45065,-14.2436905,-7.9891877,-22.278471,87.68123,13.182301397219485,6.026395122609271,0.4805498,0.047582608,0.06928228,5507.518424707606,5617.596012723962,0.13950812679597702,0.020498060728988552,5.501094
noise11 (21).wav,noise,-413.62317,65.86973,-2.1812797,20.549,-10.349226,76.430336,13.935621467168941,7.661968386928768,0.45411742,0.066380955,0.104380116,6231.6711750177365,5721.023300911469,0.17137549389367815,0.011134088055548295,6.1555367
noise11 (22).wav,noise,-347.62766,90.88844,-9.573596,7.237198,-14.356323,1879.1033,13.864416333583021,9.375619301604456,0.4660312,0.049845446,0.06529846,5131.7003946612695,5188.0474165198875,0.1417474856321839,1.040456755501299,5.3508906
noise11 (23).wav,noise,-390.96094,78.92658,-4.2178297,13.725705,-21.493454,161.52048,14.133866253994759,8.411962152962817,0.3957255,0.040449064,0.065195404,5578.72216575793,5450.262367377322,0.1410571569683908,0.019452884857881964,6.1020265
noise11 (24).wav,noise,-353.42505,56.271854,-8.760552,14.428996,-0.8115039,2185.3586,14.178140287430624,9.845426354864781,0.5482396,0.059896052,0.120957844,6677.759823057195,5706.811434294781,0.21500651041666666,0.4454947226180162,4.8189077
noise11 (25).wav,noise,-372.02756,74.527115,-4.6658916,13.258643,-7.0444202,1473.3657,14.283937120448744,11.436961519739196,0.44308618,0.057866618,0.0803889,5806.103570646582,5632.06530850549,0.15187791846264367,0.43319440891998523,5.8865967
noise11 (3).wav,noise,-346.2048,103.69666,-2.9908855,13.291006,-14.378123,1921.4612,14.64507799548277,11.89226156241145,0.45420527,0.07320048,0.039902624,4519.483267497185,4912.8300436350355,0.10984644396551724,2.0650095308167224,6.2842
noise11 (4).wav,noise,-376.8886,83.13104,-14.072486,6.3956013,-18.965027,590.7799,13.629654317220178,8.969548262690335,0.4792595,0.05239133,0.0733556,5400.394760243388,5242.6019209280685,0.15830414870689655,0.4541681608012904,4.704039
noise11 (5).wav,noise,-378.76923,73.881996,-2.2062972,17.617455,-21.091558,863.9966,14.015503134730627,7.031051699825983,0.41436353,0.06232619,0.07475832,5846.129282413811,5441.187919445467,0.16818202227011494,0.5601167727713985,6.042699
noise11 (6).wav,noise,-385.24826,97.513504,1.7847815,4.155308,-18.52749,99.146225,14.32572783488013,8.854457942623894,0.54828316,0.051687818,0.043170586,4823.893836167358,5504.403651707761,0.10014255567528736,0.04441327487543828,7.05702
noise11 (7).wav,noise,-373.3471,93.69447,-16.715775,-4.780294,-20.963781,126.00322,14.397468704948434,9.11133762974964,0.4747789,0.04951295,0.039975226,4771.968788688886,5233.334738636451,0.10807852909482758,0.03588122502507674,6.002029
noise11 (8).wav,noise,-402.94214,77.50755,0.14237212,17.314913,-15.241724,137.99411,13.674706302047301,8.125890248172004,0.4879116,0.052960817,0.080642335,5781.295536475853,5627.567638655674,0.14929058908045978,0.012910517083340987,5.266188
noise11 (9).wav,noise,-361.3726,90.04474,-5.353268,0.99083227,-15.521386,727.77423,13.514211829520642,10.273162000403023,0.47425452,0.055607732,0.062402956,5293.699119693419,5511.914457050432,0.14188218390804597,0.08891052433499538,5.298078
noise11.wav,noise,-417.82156,69.43223,-5.3616166,13.138404,-7.6576295,16.492964,13.75476243213013,6.289816663007969,0.5766315,0.037978377,0.10716354,6202.726689897245,5772.272050802212,0.17939565373563218,0.007391072449010576,5.5315957
noise12 (10).wav,noise,-336.9477,147.29306,26.922132,24.375847,-4.8669252,425.98715,14.144304494451564,9.523974381113286,0.71570235,0.029383747,0.005759777,2422.5244588671226,4143.79124128723,0.03928138469827586,1.5146504515469763,10.977892
noise12 (11).wav,noise,-363.24405,135.54643,17.565454,17.387545,-2.4088895,795.65784,13.670773556820489,10.099602505163668,0.63133746,0.052067194,0.023694126,3294.759364057711,4547.789106665266,0.06419495330459771,1.44645355661222,7.789832
noise12 (12).wav,noise,-352.22748,145.46855,28.705965,23.827965,-4.7969036,224.01237,14.082122502894638,9.42913031618931,0.68465257,0.024845434,0.003568983,2477.751213864243,4334.683178059421,0.03872014188218391,0.47684250825833036,9.432915
noise12 (13).wav,noise,-427.1593,70.952934,11.200247,35.837334,6.9664364,174.05399,14.942253388580449,11.951072055066053,0.47523752,0.07526441,0.06229018,5773.73198562313,5775.011093427667,0.13213339619252873,0.0373933159590112,9.754675
noise12 (14).wav,noise,-404.6916,97.197815,12.501956,24.325098,-3.4260125,220.54602,13.688583422966673,8.089580083494802,0.5891197,0.034861274,0.045613576,4811.2670811776015,5502.383465111793,0.10717492816091954,0.05410698294165851,7.9300284
noise12 (15).wav,noise,-406.70038,99.08598,15.524908,21.989174,-7.14373,91.8271,14.31541379486623,10.012736122777298,0.58862096,0.041437887,0.028232854,4633.569328052066,5572.066264025539,0.07729997306034483,0.04721985082276639,9.440466
noise12 (16).wav,noise,-361.91177,79.24245,9.90752,23.353025,2.368236,1471.763,15.060071464238579,12.487898204223518,0.5129169,0.07756115,0.05402605,5446.997138840386,5700.060552995565,0.12056056932471264,0.1862137560339677,10.078854
noise12 (17).wav,noise,-427.5788,71.42695,11.513901,35.643612,4.5479937,135.76913,15.373883202557339,12.278077439979631,0.49885592,0.07228759,0.050979506,5788.7637109139205,5799.819396193707,0.11766455639367816,0.02157059819518314,10.616039
noise12 (18).wav,noise,-409.23523,92.520645,6.0535455,22.42217,-2.5991755,96.962395,14.174689149313425,10.222482936991138,0.41683456,0.07497252,0.045633383,4946.830884260612,5533.810024370372,0.09685367277298851,0.03699880268295549,9.035831
noise12 (19).wav,noise,-376.25595,123.36516,13.861242,16.010214,-8.212091,294.10815,14.476955501806293,8.164142716494911,0.4575471,0.072097555,0.018339092,3676.168810136586,4936.956161563088,0.06461588541666667,0.3359538516341951,8.260266
noise12 (2).wav,noise,-418.9209,79.45113,12.438816,26.740849,9.552762,190.42468,14.218978725236951,8.26119296197956,0.54561615,0.060166623,0.04945191,5593.267382787903,5958.422605663506,0.11622216235632184,0.01998291778878842,8.483131
noise12 (20).wav,noise,-330.45572,117.0996,2.6069312,20.322962,-2.1514893,2082.4663,15.060020366591003,14.813520201055553,0.45900622,0.090731554,0.025565155,3880.148135446758,4810.276825054193,0.07632341056034483,2.7577255735916726,8.711573
noise12 (21).wav,noise,-395.0098,92.51182,9.009546,27.777786,-3.767106,1186.8652,14.410788030659676,10.800432909765664,0.5375441,0.069378994,0.055096928,5089.50529442261,5413.328128910008,0.12291778915229885,0.7354999119039044,7.5803294
noise12 (22).wav,noise,-378.98553,112.70936,17.09068,25.144562,-9.171976,473.8543,14.136529470469338,8.15894297317862,0.5691488,0.06524184,0.030473685,4033.5258415134354,5041.236667678122,0.07878726652298851,0.2546493242403245,8.646061
noise12 (23).wav,noise,-392.15213,90.64976,11.697765,29.654766,-3.0939128,1793.126,14.072019379437721,11.965619432273957,0.5392321,0.056089327,0.051098056,4983.943869132222,5452.354613167529,0.11338227370689655,4.9419963302715235,8.021844
noise12 (24).wav,noise,-405.19455,93.557625,9.225846,17.629805,-8.410031,632.80164,13.662468506569505,8.308512345288277,0.61276114,0.030493362,0.05977795,5207.304912379731,5580.634299663933,0.12136875897988506,0.3332537054972497,6.688695
noise12 (25).wav,noise,-389.9349,80.45523,10.587355,16.017973,-5.391658,77.38652,14.580000391380052,11.36556993164246,0.56656104,0.07602721,0.057726443,5743.285713001395,6001.880458039236,0.11625583692528736,0.04117027042982723,9.300737
noise12 (3).wav,noise,-424.59558,77.93625,10.450605,31.360615,7.581138,81.3378,14.543398385373267,10.655485056791166,0.45611823,0.075435795,0.057782695,5658.679172111669,5861.840608295168,0.13180226293103448,0.016584974600572806,8.549075
noise12 (4).wav,noise,-413.60147,82.02699,15.50111,35.8179,-2.7326539,162.63892,14.827261034635232,10.475633613735832,0.5595133,0.07261598,0.042545542,5292.427414804743,5616.128587621615,0.11795079022988506,0.031365429315005425,8.748826
noise12 (5).wav,noise,-422.76236,86.66952,14.054623,26.09223,-7.070585,35.167534,14.095981677978328,8.722270714748221,0.6370631,0.03306261,0.04255907,5259.498698207326,5749.744277260315,0.10701216774425287,0.021461704713588506,9.809945
noise12 (6).wav,noise,-422.97598,74.5027,11.108901,37.40542,4.6944666,1262.5645,14.154667839507173,9.337055490967673,0.5908944,0.031324197,0.07031542,5819.378975982771,5635.757248250269,0.14499146910919541,0.9411208754825282,8.417676
noise12 (7).wav,noise,-425.77124,73.433334,15.003025,38.022526,8.389363,124.38419,14.82209770080797,11.792663242623433,0.57836807,0.058954045,0.046094857,5637.092425613736,5827.357623135088,0.11979166666666667,0.027227510708906402,10.191352
noise12 (8).wav,noise,-418.66846,83.90068,14.532687,30.011225,0.18513246,58.962532,13.981494120019667,7.725669420429076,0.58462614,0.05296285,0.05361973,5503.981481180343,5846.479899469147,0.11836049748563218,0.014339720485785794,7.8215923
noise12 (9).wav,noise,-425.34653,78.1778,1.9373293,21.956333,-6.016737,69.131836,13.868061981965127,7.518073499989229,0.5037976,0.025367528,0.08968256,5837.358157689684,5712.604757192471,0.16534774604885058,0.007181487579135537,5.545196
noise12.wav,noise,-429.65042,70.38696,11.316454,37.13831,13.63877,131.35555,14.597857499979856,10.016959215798707,0.48619318,0.056347176,0.060648058,5863.299179810118,5890.959461573692,0.13437275502873564,0.014132264452431932,8.127231
noise13 (10).wav,noise,-378.22568,115.35421,16.723572,12.087465,-15.801484,87.35046,14.1532585957644,10.337832127221285,0.42096087,0.05555834,0.021335503,4119.883006543166,5340.192978689285,0.0781811242816092,0.05671124231350215,7.0620112
noise13 (11).wav,noise,-381.4621,101.66781,10.755316,27.793655,4.7456656,1876.0814,13.791143389357407,9.636534553329174,0.5014169,0.05516332,0.043752003,4713.852687217919,5298.049857080612,0.10425646551724138,3.6347292008825893,7.345518
noise13 (12).wav,noise,-417.87177,86.59754,16.286987,29.27716,3.868155,84.69798,13.936032972973015,11.058310908352587,0.5293841,0.065831915,0.045914978,5337.606257870577,5833.922950194672,0.11101382902298851,0.017581885475988334,7.6652417
noise13 (13).wav,noise,-425.41995,75.382675,14.818594,32.35713,-2.5107055,128.51743,13.506925251743212,8.434554717019022,0.49061742,0.055231776,0.07536297,5921.996224987074,5810.871874370005,0.1443853268678161,0.01144554632893532,7.008975
noise13 (14).wav,noise,-420.98526,81.87036,15.547217,31.154676,3.2212315,117.52559,14.085342634421393,10.102654582136156,0.5379384,0.066179626,0.051598232,5460.556846292278,5812.078660692255,0.11357870869252873,0.026383779673820974,8.453312
noise13 (15).wav,noise,-418.02493,84.807945,17.408508,30.769342,-0.7771126,95.40258,13.79852515844118,8.033417459446891,0.54394704,0.041941743,0.050168805,5416.317689472678,5813.823057545537,0.10988573096264367,0.016048087017083098,7.7108927
noise13 (16).wav,noise,-377.87634,113.458466,19.836847,15.070069,-9.968675,137.08574,14.404606650152918,9.822624757558158,0.4560636,0.059608955,0.01671081,4055.2579779135394,5384.838798799604,0.06525008979885058,0.08052356930912574,8.756371
noise13 (17).wav,noise,-424.71313,79.98888,9.74364,25.495634,-0.58493626,53.12428,14.067379851976167,8.30002839724718,0.41805097,0.070152655,0.06831286,5738.842663289322,5864.006511047579,0.1266949533045977,0.011033652689458662,7.863929
noise13 (18).wav,noise,-414.75143,88.14935,20.22295,27.44973,0.084763736,212.30948,14.149271206436671,10.753610993364477,0.48586443,0.07576221,0.041600417,5268.234852513086,5862.230515923218,0.09598374640804598,0.041818126196289336,9.531458
noise13 (19).wav,noise,-433.3047,68.36342,8.62183,29.500416,-0.84686744,191.65604,14.290431716885864,10.508711778198442,0.43653974,0.057866823,0.08499665,6128.936464951763,5812.521007244103,0.16485946479885058,0.016871547315678845,8.276322
noise13 (2).wav,noise,-419.52798,82.88817,17.012012,33.47795,4.1660438,114.31522,14.096288601729716,7.083161908002709,0.5621002,0.041130614,0.04700065,5420.155383339662,5815.241612123766,0.10599631824712644,0.023951353392203074,9.091975
noise13 (20).wav,noise,-399.42807,88.833336,9.973494,16.270948,-10.927062,72.75808,14.109558766619566,10.158577246065633,0.5096776,0.060341466,0.055304024,5392.85318224877,5802.665504460358,0.12082435344827586,0.023855057711890667,7.3138595
noise13 (21).wav,noise,-403.028,101.90177,16.124592,14.843122,-10.6861725,60.304943,13.646712747597011,9.09097781239819,0.5149939,0.038023178,0.039284226,4871.162394286441,5716.225597821822,0.10768565912356322,0.020074456682525617,6.3291593
noise13 (22).wav,noise,-383.04385,106.35781,5.3363624,5.3092947,-10.648466,190.03185,14.03853213551175,10.079178337742634,0.48039576,0.037195362,0.03781489,4590.809099255479,5457.6119308431935,0.10830863864942529,0.040801048235741655,6.120494
noise13 (23).wav,noise,-421.35422,85.81208,23.148642,33.832603,2.5117757,102.096756,13.9994273133788,8.874750558579702,0.591961,0.066253945,0.036945976,5136.159144110496,5825.938195364989,0.09190351113505747,0.048166662890657866,9.455448
noise13 (24).wav,noise,-435.78943,65.4974,9.158606,33.043552,9.388722,137.72571,14.318761475803129,10.038863502656417,0.5379645,0.04769042,0.083427064,6231.335599349726,5927.3744279257535,0.1476068606321839,0.013510950803326045,8.356002
noise13 (25).wav,noise,-403.45636,94.587456,21.481628,29.730711,0.8162869,328.27448,14.198848184842204,11.608869076016308,0.52453053,0.07434997,0.03820562,4919.298140874045,5668.929906253109,0.09655621408045977,0.06763907051995138,8.40269
noise13 (3).wav,noise,-430.88205,75.05967,15.750116,29.132812,1.0483946,72.48212,13.975226028763112,9.652282630167354,0.442363,0.06291961,0.073401235,6022.2263850740965,5954.066530026361,0.14176432291666666,0.011581702157855034,7.839233
noise13 (4).wav,noise,-424.47324,85.10429,22.40675,33.59163,0.09028872,68.27126,14.455548943642201,9.78194184408433,0.45503762,0.059298117,0.046137463,5424.447611276387,5871.797571421228,0.11427464978448276,0.020903631490305323,8.06145
noise13 (5).wav,noise,-399.50418,95.30064,12.920845,20.002125,-1.2518644,938.0623,13.543335300941022,10.73689976343761,0.55604523,0.034984626,0.063157484,5260.764615589217,5652.94479363303,0.13245891702586207,1.1051497363372345,6.5465164
noise13 (6).wav,noise,-418.21857,87.20502,14.144795,19.955782,-5.530758,190.15382,13.601967249766693,9.359546359625742,0.5326442,0.03278324,0.07072718,5606.952860040043,5865.238674755927,0.14541240122126436,0.013647210746572887,6.185356
noise13 (7).wav,noise,-430.7523,79.66393,20.654722,33.110252,0.43973047,41.44068,14.013902139911286,9.165183578326038,0.5675295,0.045212153,0.057942856,5734.778697835101,5964.197186431715,0.12200296336206896,0.012321440799086425,7.9826903
noise13 (8).wav,noise,-377.3146,120.33808,17.141289,15.485089,-4.7483897,261.87463,14.55438784775752,11.667481745284878,0.45844698,0.06650261,0.018225621,3821.323543456325,5167.82536396254,0.06406025502873564,0.3793890285063427,8.538443
noise13 (9).wav,noise,-425.16415,79.41921,18.327724,34.82236,5.559591,91.15688,14.034923961608929,9.561327685840698,0.48168075,0.07319891,0.05689494,5622.371343333022,5896.671085446871,0.11744567169540229,0.01982526371869221,8.686069
noise13.wav,noise,-378.03622,112.36197,12.4291725,7.811196,-9.604713,77.92436,13.937569997990035,9.06644893311631,0.49858102,0.035161357,0.026336387,4314.34514253086,5489.18222974244,0.08866514008620689,0.04360654370891565,6.685279
noise14 (10).wav,noise,-372.53958,96.17592,0.8966723,3.4282184,-15.149995,239.41867,13.540749085126423,9.13515478324903,0.4485943,0.067083605,0.060109463,5084.236860508506,5596.8370344187,0.12998944863505746,0.0953323867042802,6.6455855
noise14 (11).wav,noise,-409.7394,63.428375,-2.7394824,20.293644,-0.29640612,96.82329,13.736392866391245,9.21071747975821,0.5017027,0.059834298,0.13317396,6526.660713680035,5885.58947717876,0.19083939475574713,0.00938616697326561,5.805477
noise14 (12).wav,noise,-373.3082,85.22239,-14.024119,2.43048,-15.974963,172.24788,14.163950005380837,9.535100166237656,0.39529356,0.077820994,0.058661226,5255.467530609512,5468.855144060032,0.12815418462643677,0.0493010760721013,7.1929083
noise14 (13).wav,noise,-356.01074,110.812454,5.1060996,8.660933,-8.5482025,290.613,13.808619445504235,10.23156631932632,0.5063779,0.05845855,0.03301088,4352.319890637954,5304.694873027477,0.0923132183908046,0.0862530323735982,6.6405478
noise14 (14).wav,noise,-408.4839,71.050285,3.4879234,22.591795,-1.8048426,107.85836,13.680100666533965,9.97571635966448,0.4325017,0.075327955,0.101428375,6121.118484073182,5845.742041839253,0.15920213721264367,0.02892356195266364,7.600747
noise14 (15).wav,noise,-413.54837,68.5689,0.5011616,17.25385,-5.6963124,89.523865,13.45795717338425,9.142032273638558,0.50210947,0.065047935,0.13070528,6402.109703084046,5907.5848446752,0.1787670617816092,0.011359463149757054,5.9470005
noise14 (16).wav,noise,-397.66046,77.09557,-4.4161143,7.613994,-16.536802,79.16844,13.568657581570392,7.07678264226147,0.453715,0.045251917,0.09706179,5942.845592668129,5770.955710302093,0.17992322198275862,0.013836848544161444,5.3847814
noise14 (17).wav,noise,-382.0488,89.66059,2.1414783,5.784699,-15.11855,143.28024,13.271356658262352,6.8697646678794495,0.5185493,0.03867932,0.072549224,5417.0520852133795,5720.240274201393,0.15979144216954022,0.029412302048607713,5.32392
noise14 (18).wav,noise,-374.31885,89.73018,-11.954661,8.385367,-8.300687,154.05467,14.01666953058413,10.090870130199749,0.44520828,0.060253296,0.05631434,5089.827492014263,5429.039292781514,0.12939453125,0.030586058187777595,5.925397
noise14 (19).wav,noise,-382.2259,79.859,-1.9386516,13.097689,-11.026782,274.164,14.95489389685598,10.087579662136974,0.2842287,0.0719608,0.051917624,5521.719989132215,5655.95870932187,0.11123271372126436,0.0634711261171137,10.407808
noise14 (2).wav,noise,-345.77502,69.70041,1.4623365,11.44763,2.4606528,2412.2383,13.699669848382173,8.100013868981788,0.5545109,0.06284166,0.1003325,6447.468062046679,6038.852312491603,0.17666801364942528,0.5079981835742045,6.4027863
noise14 (20).wav,noise,-375.61392,71.16852,4.752928,20.647013,5.800009,1239.4392,14.015109191895599,9.160861768264096,0.63166517,0.04560693,0.0848524,6167.063636006577,5995.234880539635,0.14509810524425287,0.1798750644043691,8.277408
noise14 (21).wav,noise,-413.13416,69.73736,3.6724465,19.71576,-6.2306046,87.34718,13.382581151370918,8.365747302576619,0.47787824,0.058198992,0.115894265,6325.0270189846005,5905.129303890431,0.17026984554597702,0.01098013963722597,6.334803
noise14 (22).wav,noise,-408.97116,67.30572,-3.1962988,20.740261,-0.9883895,110.21859,14.219471305212718,10.199421091856456,0.46200442,0.07673068,0.10486621,6199.060318775413,5802.945306020579,0.16496048850574713,0.013866196833335596,6.699262
noise14 (23).wav,noise,-406.7458,68.95303,0.26183394,21.71858,-5.785494,79.9904,13.625849518851354,8.305164998528731,0.5119317,0.060377374,0.11366237,6292.99297488137,5798.664132962822,0.18515400502873564,0.013766252075058187,6.013867
noise14 (24).wav,noise,-373.37042,95.6597,2.5939152,10.682265,-13.23757,329.7604,13.761814122811158,9.152819575351822,0.4965417,0.066122636,0.056845423,5015.033015541603,5494.217342065285,0.11658697018678162,0.06064916635739666,6.3902845
noise14 (25).wav,noise,-404.26,73.456245,6.550817,25.073141,-0.114976466,138.41953,14.237459226118604,7.740580353157264,0.55394,0.050768573,0.08194117,6045.355930306881,5839.091601323721,0.1419158584770115,0.021098032588343744,7.377464
noise14 (3).wav,noise,-364.9728,90.13488,-0.2222416,15.704524,-5.4801097,1948.6619,13.57883798045771,8.972301681806204,0.5283472,0.056290343,0.08226706,5453.970943689497,5477.9108468677105,0.1464787625718391,1.9813718645849583,6.2903543
noise14 (4).wav,noise,-399.47437,71.54918,-0.23937128,23.83199,-0.047012083,217.55063,14.032696011493014,9.723586560319193,0.5394928,0.059625555,0.08828517,6048.478595536052,5770.766829747018,0.1543586117097701,0.017485170985835824,6.4766607
noise14 (5).wav,noise,-407.6354,71.413895,1.0276978,17.974203,-7.1827464,118.76994,13.37396747735406,6.515881466960145,0.50281686,0.05298467,0.11012223,6250.361900548913,5852.818827548485,0.18059671336206898,0.010919432468023259,5.614221
noise14 (6).wav,noise,-387.3731,86.121086,-1.8795222,10.85759,-9.420024,88.28048,13.835969157307451,9.449707280928978,0.44103023,0.07460702,0.068421185,5458.8964093356635,5689.503572587543,0.1432347790948276,0.02814120741162686,6.8783274
noise14 (7).wav,noise,-413.40872,67.637856,5.700103,28.354734,0.7728249,49.470848,13.804077566219206,8.038891340983765,0.5729435,0.037025854,0.10509426,6347.1201713936,5921.248159448021,0.17570828843390804,0.009140438055673432,6.351311
noise14 (8).wav,noise,-413.73364,66.451836,4.75267,27.643383,-3.967874,89.902245,13.667901013938675,7.677825390467007,0.57824814,0.043010432,0.11291993,6353.912250895192,5830.798200627364,0.17381128771551724,0.012050492748230524,6.8685527
noise14 (9).wav,noise,-402.2479,65.394844,-8.551096,20.946,-0.40147763,182.46356,14.792292720156045,10.571948321682905,0.43282977,0.05440874,0.09388165,6153.9100958066,5705.2231523409755,0.17073567708333334,0.020922395083084272,6.894467
noise14.wav,noise,-385.4806,76.58283,-10.024179,15.576865,-6.653815,352.46585,14.089062525536265,8.78897158179343,0.47604716,0.073753394,0.081560016,5677.353596890592,5544.673306621357,0.15016612787356323,0.04942878984948459,6.4417663
